code,name,eligible_common_stock,old_category,new_category,old_final_score,new_final_score,category_changed,final_score_changed,chip_bonus_v1,capital_flow_score_v2_shadow,v1_rank,v2_rank,rank_change,v1_percentile,v2_percentile,case,movement_reason,flow_price_quadrant,foreign_flow_ratio_5d,trust_flow_ratio_5d,foreign_flow_percentile,trust_flow_percentile,rs20,rs20_percentile,flow_identity_score,flow_intensity_score,flow_persistence_score,flow_momentum_score,flow_price_confirmation_score,flow_relative_score,current_research_rank,shadow_rank_v2,shadow_rank_change
2630,亞航,True,excluded,excluded,0,0,False,False,0.0,7.0,592.0,583.0,9.0,19.621903520208605,23.598435462842243,D_V1_weak_V2_weak,連買天數不長，但V2不只依賴連買,Q4,-0.05023039619361332,0.0,32.72,51.76,-13.819322617025188,12.65,0.0,0.0,2.5,4.5,0.0,0.0,,,
2633,台灣高鐵,True,other_watch,other_watch,53,53,False,False,6.0,25.61,141.0,401.0,-260.0,81.42112125162973,47.84876140808344,,V1連買訊號高（外資0日／投信4日）；實際介入強度低（強度分 2.4/25）；價格未確認（Q4、RS20 -1.08）；近期flow正在減速,Q4,-0.4571713491956804,0.009678720258099207,0.78,94.39,-1.0839028872765222,54.11,3.5,2.42,5.0,5.25,0.0,9.44,,,
2634,漢翔,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2636,台驊控股,True,excluded,excluded,0,0,False,False,0.0,7.5,593.0,533.0,60.0,19.621903520208605,29.85658409387223,,連買天數不長，但V2不只依賴連買,Q4,-0.07184345594525235,0.0,27.25,51.76,-4.599916697475793,37.55,0.0,0.0,3.5,4.0,0.0,0.0,,,
2637,慧洋-KY,True,high_priority_watch,high_priority_watch,20,20,False,False,5.0,60.35,230.0,52.0,178.0,64.27640156453715,93.35071707953064,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +5.01）,Q1,0.3072193440298988,-0.002577485662736001,95.96,10.43,5.009659848320924,85.53,3.5,12.5,7.0,2.75,25.0,9.6,26.0,13.0,13.0
2640,大車隊,True,excluded,excluded,0,0,False,False,0.0,6.5,594.0,640.0,-46.0,19.621903520208605,16.558018252933508,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P45、投信P52）；價格未確認（Q4、RS20 -5.67）,Q4,-0.007643835616438356,0.0,44.59,51.76,-5.671174468877027,35.07,0.0,0.0,2.5,4.0,0.0,0.0,,,
2641,正德,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2642,宅配通,True,excluded,excluded,0,0,False,False,5.0,32.16,231.0,344.0,-113.0,64.27640156453715,55.28031290743155,,價格未確認（Q2、RS20 -1.87）；近期flow已轉負,Q2,0.09,0.0,71.58,51.76,-1.868469616052837,48.76,3.5,12.5,3.0,1.0,5.0,7.16,,,
2643,捷迅,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2645,長榮航太,True,excluded,excluded,0,0,False,False,0.0,12.0,595.0,461.0,134.0,19.621903520208605,40.15645371577575,,動能較佳（外資 stable／投信 stable）；連買天數不長，但V2不只依賴連買,Q4,-0.009448878343399482,-0.023943054357204487,43.94,4.04,-23.65659527735947,4.17,1.0,0.0,4.0,7.0,0.0,0.0,,,
2646,星宇航空,True,excluded,excluded,0,0,False,False,0.0,9.5,596.0,477.0,119.0,19.621903520208605,37.809647979139505,,差異主要來自V1離散加分與V2連續型強度／排名分數,Q4,-0.19474243147040476,-0.03280613555465854,9.26,3.26,-1.1271493116443154,53.85,0.0,0.0,5.0,4.5,0.0,0.0,,,
2701,萬企,True,excluded,excluded,0,0,False,False,0.0,6.5,597.0,641.0,-44.0,19.621903520208605,16.558018252933508,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P4、投信P52）；價格未確認（Q4、RS20 -0.40）,Q4,-0.29767441860465116,0.0,4.3,51.76,-0.3998566394196712,58.54,0.0,0.0,2.0,4.5,0.0,0.0,,,
2702,華園,True,excluded,excluded,0,0,False,False,5.0,35.92,232.0,301.0,-69.0,64.27640156453715,60.88657105606258,,全市場flow percentile偏低（外資P59、投信P52）；價格未確認（Q2、RS20 -3.24）,Q2,0.04597701149425287,0.0,59.32,51.76,-3.2352770329796,42.63,4.5,11.49,3.0,6.0,5.0,5.93,,,
2704,國賓,True,excluded,excluded,0,0,False,False,0.0,5.5,598.0,707.0,-109.0,19.621903520208605,7.496740547588006,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P2、投信P52）；價格未確認（Q4、RS20 +2.42）,Q4,-0.3619631901840491,0.0,2.09,51.76,2.420930794280862,75.88,0.0,0.0,1.0,4.5,0.0,0.0,,,
2705,六福,True,excluded,excluded,0,0,False,False,2.0,51.01,455.0,145.0,310.0,41.19947848761408,81.22555410691004,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +0.69）；連買天數不長，但V2不只依賴連買,Q1,0.040703488372093026,0.0,58.28,51.76,0.6877998900973292,66.23,3.5,10.18,4.5,2.0,25.0,5.83,,,
2706,第一店,True,excluded,excluded,0,0,False,False,0.0,7.0,599.0,584.0,15.0,19.621903520208605,23.598435462842243,D_V1_weak_V2_weak,連買天數不長，但V2不只依賴連買,Q4,-0.14204545454545456,0.0,13.69,51.76,0.5970858232876353,65.19,0.0,0.0,2.5,4.5,0.0,0.0,,,
2707,晶華,True,excluded,excluded,0,0,False,False,0.0,6.0,600.0,679.0,-79.0,19.621903520208605,11.147327249022164,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P3、投信P52）,Q3,-0.34587729357798164,0.0,2.61,51.76,0.7184838875403332,66.49,0.0,0.0,2.0,4.0,0.0,0.0,,,
2712,遠雄來,True,excluded,excluded,0,0,False,False,5.0,55.2,233.0,118.0,115.0,64.27640156453715,84.7457627118644,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +1.67）；連買天數不長，但V2不只依賴連買,Q1,0.12903225806451613,0.0,79.53,51.76,1.6688928711903084,71.58,3.5,12.5,3.5,2.75,25.0,7.95,,,
2718,全心投控,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2719,燦星旅,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2722,夏都,True,excluded,excluded,0,0,False,False,0.0,6.0,601.0,680.0,-79.0,19.621903520208605,11.147327249022164,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P17、投信P52）；價格未確認（Q4、RS20 -2.09）,Q4,-0.12244897959183673,0.0,17.08,51.76,-2.088208242738998,47.2,0.0,0.0,1.5,4.5,0.0,0.0,,,
2723,美食-KY,True,excluded,excluded,0,0,False,False,0.0,7.0,602.0,585.0,17.0,19.621903520208605,23.598435462842243,D_V1_weak_V2_weak,連買天數不長，但V2不只依賴連買,Q4,-0.1444140435835351,0.0,13.56,51.76,-2.532115164173554,45.24,0.0,0.0,3.0,4.0,0.0,0.0,,,
2724,藝舍-KY,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2726,雅茗-KY,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2727,王品,True,wait_pullback,wait_pullback,14,14,False,False,7.0,57.83,78.0,81.0,-3.0,88.33116036505866,89.56975228161669,,V1連買訊號高（外資3日／投信0日）；近期flow正在減速,Q1,0.30625221344819337,0.0,95.83,51.76,2.0415173023921596,73.79,3.5,12.5,4.5,2.75,25.0,9.58,,,
2729,瓦城,True,excluded,excluded,0,0,False,False,0.0,5.5,603.0,708.0,-105.0,19.621903520208605,7.496740547588006,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P9、投信P52）；價格未確認（Q4、RS20 +2.91）,Q4,-0.1940625,0.0,9.39,51.76,2.9063202232673446,78.49,0.0,0.0,1.5,4.0,0.0,0.0,,,
2731,雄獅,True,excluded,excluded,0,0,False,False,0.0,4.5,604.0,740.0,-136.0,19.621903520208605,3.455019556714472,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P3、投信P52）；價格未確認（Q4、RS20 +1.34）,Q4,-0.3430326409495549,0.0,2.74,51.76,1.3403197839965242,69.49,0.0,0.0,2.5,2.0,0.0,0.0,,,
2732,六角,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2734,易飛網,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2736,富野,True,excluded,excluded,0,0,False,False,5.0,19.48,234.0,446.0,-212.0,64.27640156453715,41.916558018252935,,實際介入強度低（強度分 1.0/25）；全市場flow percentile偏低（外資P48、投信P52）；價格未確認（Q2、RS20 -1.97）；近期flow正在減速,Q2,0.0038314176245210726,0.0,47.72,51.76,-1.9706094971256305,47.98,3.5,0.96,2.5,2.75,5.0,4.77,,,
2739,寒舍,True,excluded,excluded,0,0,False,False,0.0,8.0,605.0,507.0,98.0,19.621903520208605,33.96349413298566,,連買天數不長，但V2不只依賴連買,Q4,-0.2465073313782991,0.0,6.13,51.76,2.023392344632524,73.66,1.0,0.0,3.0,4.0,0.0,0.0,,,
2740,華軒,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2743,山富,True,excluded,excluded,0,0,False,False,5.0,34.78,235.0,316.0,-81.0,64.27640156453715,58.865710560625814,,價格未確認（Q2、RS20 -11.06）；近期flow已轉負,Q2,0.25827505827505826,0.0,92.83,51.76,-11.060149224157822,18.38,3.5,12.5,3.5,1.0,5.0,9.28,,,
2745,五福,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2748,雲品,True,excluded,excluded,0,0,False,False,0.0,6.0,606.0,681.0,-75.0,19.621903520208605,11.147327249022164,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P3、投信P52）；價格未確認（Q4、RS20 -2.15）,Q4,-0.3224400871459695,0.0,3.26,51.76,-2.1491618902606757,46.94,0.0,0.0,2.0,4.0,0.0,0.0,,,
2751,王座,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2752,豆府,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2753,八方雲集,True,excluded,excluded,0,0,False,False,5.0,58.19,236.0,76.0,160.0,64.27640156453715,90.22164276401564,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +5.23）；連買天數不長，但V2不只依賴連買,Q1,0.14371780303030304,-0.0034005681818181817,81.88,9.65,5.23278033338287,86.18,3.5,12.5,3.0,6.0,25.0,8.19,,,
2754,亞洲藏壽司,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2755,揚秦,True,excluded,excluded,0,0,False,False,0.0,5.5,607.0,709.0,-102.0,19.621903520208605,7.496740547588006,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P3、投信P52）；價格未確認（Q4、RS20 -24.37）,Q4,-0.3111111111111111,0.0,3.39,51.76,-24.366826642790073,3.39,0.0,0.0,1.0,4.5,0.0,0.0,,,
2756,聯發國際,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2762,世界健身-KY,True,excluded,excluded,0,0,False,False,0.0,7.0,608.0,586.0,22.0,19.621903520208605,23.598435462842243,D_V1_weak_V2_weak,連買天數不長，但V2不只依賴連買,Q4,-0.24945098039215685,0.0,5.87,51.76,4.410126344131104,83.44,1.0,0.0,2.0,4.0,0.0,0.0,,,
2801,彰銀,True,excluded,excluded,0,0,False,False,3.0,21.39,417.0,436.0,-19.0,45.436766623207305,43.285528031290745,,實際介入強度低（強度分 1.5/25）；價格未確認（Q4、RS20 -1.73）；近期flow已轉負,Q4,-0.3087328340242115,0.006167592152142046,3.52,93.48,-1.7298746785206487,49.54,3.5,1.54,3.5,3.5,0.0,9.35,,,
2812,台中銀,True,excluded,excluded,0,0,False,False,3.0,26.27,418.0,397.0,21.0,45.436766623207305,48.37027379400261,,連買天數不長，但V2不只依賴連買,Q4,-0.5705867068856108,0.0224831575927745,0.13,96.48,-8.447607075818109,24.51,3.5,5.62,4.0,3.5,0.0,9.65,,,
2816,旺旺保,True,excluded,excluded,0,0,False,False,5.0,34.71,237.0,318.0,-81.0,64.27640156453715,58.670143415906125,,全市場flow percentile偏低（外資P58、投信P52）；價格未確認（Q2、RS20 -1.46）,Q2,0.03969957081545064,0.0,57.89,51.76,-1.4576102553128245,51.76,4.5,9.92,3.5,6.0,5.0,5.79,,,
2820,華票,True,excluded,excluded,0,0,False,False,0.0,7.5,609.0,534.0,75.0,19.621903520208605,29.85658409387223,,連買天數不長，但V2不只依賴連買,Q4,-0.47931257987949605,0.0,0.52,51.76,-0.8063096040121454,55.41,1.0,0.0,2.0,4.5,0.0,0.0,,,
2832,台產,True,excluded,excluded,0,0,False,False,0.0,8.0,610.0,508.0,102.0,19.621903520208605,33.96349413298566,,連買天數不長，但V2不只依賴連買,Q4,-0.10291060291060292,-0.0037681912681912684,19.95,9.13,3.988449944268513,80.96,1.0,0.0,3.0,4.0,0.0,0.0,,,
2834,臺企銀,True,excluded,excluded,0,0,False,False,3.0,25.76,419.0,398.0,21.0,45.436766623207305,48.23989569752282,,連買天數不長，但V2不只依賴連買,Q4,-0.46255937575533695,0.014915543637383536,0.65,95.31,-6.046761323337124,33.9,3.5,3.73,4.5,4.5,0.0,9.53,,,
2836,高雄銀,True,excluded,excluded,0,0,False,False,0.0,6.5,611.0,642.0,-31.0,19.621903520208605,16.558018252933508,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P0、投信P52）；價格未確認（Q4、RS20 -4.18）,Q4,-0.4842517708333333,0.0,0.39,51.76,-4.183790670736265,38.59,1.0,0.0,1.0,4.5,0.0,0.0,,,
2838,聯邦銀,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2838A,聯邦銀甲特,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2845,遠東銀,True,other_watch,other_watch,38,38,False,False,3.0,20.9,420.0,438.0,-18.0,45.436766623207305,43.02477183833116,,實際介入強度低（強度分 0.0/25）；價格未確認（Q4、RS20 -0.50）,Q4,-0.20331837562753594,3.4385530568736674e-05,8.34,88.92,-0.5026351430343245,58.15,3.5,0.01,4.5,4.0,0.0,8.89,,,
2849,安泰銀,True,excluded,excluded,0,0,False,False,0.0,7.5,612.0,535.0,77.0,19.621903520208605,29.85658409387223,,連買天數不長，但V2不只依賴連買,Q4,-0.2079207920792079,0.0,7.95,51.76,1.336789126117266,69.36,0.0,0.0,3.5,4.0,0.0,0.0,,,
2850,新產,True,other_watch,other_watch,16,16,False,False,0.0,7.5,613.0,536.0,77.0,19.621903520208605,29.85658409387223,,連買天數不長，但V2不只依賴連買,Q4,-0.03768123667377399,0.0,35.07,51.76,12.374802542617214,95.57,0.0,0.0,3.5,4.0,0.0,0.0,,,
2851,中再保,True,excluded,excluded,0,0,False,False,5.0,28.39,238.0,379.0,-141.0,64.27640156453715,50.717079530638856,,實際介入強度低（強度分 5.5/25）；全市場flow percentile偏低（外資P54、投信P52）；價格未確認（Q2、RS20 -4.39）,Q2,0.022139620449264135,0.0,53.59,51.76,-4.392155634010619,38.07,3.5,5.53,3.0,6.0,5.0,5.36,,,
2852,第一保,True,excluded,excluded,0,0,False,False,0.0,8.0,614.0,509.0,105.0,19.621903520208605,33.96349413298566,,連買天數不長，但V2不只依賴連買,Q4,-0.2857494795281055,0.0,5.08,51.76,0.6251218274192616,65.71,1.0,0.0,3.0,4.0,0.0,0.0,,,
2855,統一證,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2867,三商壽,True,high_priority_watch,high_priority_watch,57,57,False,False,7.0,37.68,79.0,254.0,-175.0,88.33116036505866,66.94915254237289,,V1連買訊號高（外資10日／投信0日）；價格未確認（Q2、RS20 +10.85）；近期flow正在減速,Q2,0.21510658482924847,0.0,89.31,51.76,10.848266829726205,94.52,3.5,12.5,5.0,2.75,5.0,8.93,22.0,22.0,0.0
2880,華南金,True,other_watch,other_watch,42,42,False,False,6.0,37.25,142.0,267.0,-125.0,81.42112125162973,65.31942633637549,,V1連買訊號高（外資0日／投信10日）；近期flow正在減速,Q3,-0.3549952951170503,0.3127528874585464,2.22,100.0,13.816005018302457,96.48,4.5,12.5,5.0,5.25,0.0,10.0,,,
2881,富邦金,True,high_priority_watch,high_priority_watch,60,60,False,False,12.0,56.2,28.0,105.0,-77.0,96.08865710560626,86.4406779661017,B_V1_strong_V2_weak,價格未確認（Q2、RS20 +2.18）；近期flow已轉負,Q2,0.08328847430388149,0.009063014591994783,70.4,93.87,2.1765945599943604,74.84,9.0,14.77,6.0,5.0,5.0,16.43,17.0,15.0,2.0
2881C,富邦金丙特,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2882,國泰金,True,buy_candidates,buy_candidates,65,65,False,False,12.0,70.41,29.0,23.0,6.0,96.08865710560626,97.13168187744459,B_V1_strong_V2_weak,橫向強度高（外資P50、投信P98）；價格與RS同步確認（RS20 +5.44）,Q1,0.011950362995719725,0.04629323432733464,50.46,98.04,5.442234700374959,86.44,9.0,14.56,6.0,1.0,25.0,14.85,4.0,9.0,-5.0
2883,凱基金,True,other_watch,other_watch,41,41,False,False,15.0,87.28,7.0,2.0,5.0,99.21773142112124,99.86962190352021,A_V1_strong_V2_strong,5日資金強度分 25.0/25；橫向強度高（外資P79、投信P99）；價格與RS同步確認（RS20 +5.19）,Q1,0.12705730539416268,0.058273999000092225,79.27,98.57,5.190123070272856,86.05,9.0,25.0,5.5,5.0,25.0,17.78,,,
2883B,凱基金乙特,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2884,玉山金,True,high_priority_watch,high_priority_watch,57,57,False,False,6.0,26.98,143.0,393.0,-250.0,81.42112125162973,48.89178617992177,,V1連買訊號高（外資0日／投信3日）；實際介入強度低（強度分 2.8/25）；價格未確認（Q4、RS20 +10.24）；近期flow正在減速,Q4,-0.1268542165880807,0.011139965005235161,16.43,94.52,10.24404711108443,93.74,3.5,2.78,6.0,5.25,0.0,9.45,21.0,24.0,-3.0
2885,元大金,True,high_priority_watch,high_priority_watch,63,63,False,False,12.0,77.87,30.0,15.0,15.0,96.08865710560626,98.17470664928291,A_V1_strong_V2_strong,5日資金強度分 15.3/25；橫向強度高（外資P71、投信P95）；價格與RS同步確認（RS20 +0.85）,Q1,0.08533222530332321,0.01117208289230823,71.19,94.65,0.849079313455825,67.41,9.0,15.29,7.0,5.0,25.0,16.58,23.0,6.0,17.0
2886,兆豐金,True,other_watch,other_watch,52,52,False,False,6.0,38.24,144.0,241.0,-97.0,81.42112125162973,68.70925684485006,,V1連買訊號高（外資0日／投信10日）；價格未確認（Q4、RS20 +9.51）；近期flow正在減速,Q4,-0.3922657496541992,0.1483694200326939,1.56,99.87,9.506130495661967,93.09,4.5,12.5,6.0,5.25,0.0,9.99,,,
2887,台新新光金,True,high_priority_watch,high_priority_watch,61,61,False,False,12.0,80.34,31.0,12.0,19.0,96.08865710560626,98.56584093872229,A_V1_strong_V2_strong,橫向強度高（外資P78、投信P92）；價格與RS同步確認（RS20 +1.42）；動能較佳（外資 accelerating／投信 accelerating）,Q1,0.1175668750270676,0.0033750631577427782,77.57,92.44,1.41507261737005,70.01,9.0,13.34,6.0,10.0,25.0,17.0,24.0,4.0,20.0
2887E,台新新光戊特一,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2887G,台新新光庚特一,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2887H,台新新光庚特二,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2887I,台新新光辛特,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2889,國票金,True,other_watch,other_watch,48,48,False,False,3.0,25.41,421.0,403.0,18.0,45.436766623207305,47.58800521512386,,動能較佳（外資 stable／投信 accelerating）；連買天數不長，但V2不只依賴連買,Q4,-0.34176375789387353,4.1007135241532026e-05,2.87,89.05,-2.159081934702478,46.81,4.5,0.01,3.5,8.5,0.0,8.9,,,
2890,永豐金,True,other_watch,other_watch,47,47,False,False,5.0,41.69,239.0,178.0,61.0,64.27640156453715,76.92307692307693,C_V1_weak_V2_strong,差異主要來自V1離散加分與V2連續型強度／排名分數,Q2,0.22016466980864233,-0.035419930725114984,89.44,3.0,-2.2383386479815193,46.41,3.5,12.5,6.5,5.25,5.0,8.94,,,
2891,中信金,True,buy_candidates,buy_candidates,71,71,False,False,14.0,82.87,21.0,8.0,13.0,97.78357235984355,99.08735332464146,A_V1_strong_V2_strong,5日資金強度分 16.5/25；橫向強度高（外資P90、投信P96）；價格與RS同步確認（RS20 +1.00）,Q1,0.22896838261372143,0.016049534343023027,90.35,95.7,0.995492197789638,68.12,9.0,16.51,7.0,6.75,25.0,18.61,1.0,3.0,-2.0
2892,第一金,True,other_watch,other_watch,37,37,False,False,6.0,38.08,145.0,246.0,-101.0,81.42112125162973,68.0573663624511,,V1連買訊號高（外資0日／投信10日）；價格未確認（Q4、RS20 +4.86）；近期flow正在減速,Q4,-0.35164470097937073,0.05517902896436758,2.35,98.31,4.858790860493956,85.27,4.5,12.5,6.0,5.25,0.0,9.83,,,
2897,王道銀行,True,excluded,excluded,0,0,False,False,0.0,7.5,615.0,537.0,78.0,19.621903520208605,29.85658409387223,,連買天數不長，但V2不只依賴連買,Q4,-0.014848711664569119,-0.0883619262105054,42.11,0.65,-2.3378411355436945,45.89,0.0,0.0,3.5,4.0,0.0,0.0,,,
2901,欣欣,True,excluded,excluded,0,0,False,False,5.0,35.31,240.0,308.0,-68.0,64.27640156453715,59.97392438070405,,價格未確認（Q2、RS20 +2.48）；近期flow正在減速,Q2,0.23076923076923078,0.0,90.61,51.76,2.4816917731611876,76.27,3.5,12.5,2.5,2.75,5.0,9.06,,,
2903,遠百,True,excluded,excluded,0,0,False,False,0.0,10.5,616.0,469.0,147.0,19.621903520208605,38.85267275097783,,差異主要來自V1離散加分與V2連續型強度／排名分數,Q4,-0.2900568669527897,0.0,4.82,51.76,1.2227649250623585,68.97,1.0,0.0,5.5,4.0,0.0,0.0,,,
2904,匯僑,True,excluded,excluded,0,0,False,False,2.0,31.79,456.0,351.0,105.0,41.19947848761408,54.367666232073006,,連買天數不長，但V2不只依賴連買,Q2,0.034482758620689655,0.0,56.71,51.76,-5.456120705436163,35.59,3.5,8.62,3.0,6.0,5.0,5.67,,,
2905,三商,True,excluded,excluded,0,0,False,False,2.0,7.5,457.0,538.0,-81.0,41.19947848761408,29.85658409387223,,V1連買訊號高（外資3日／投信0日）；實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P39、投信P52）；價格未確認（Q4、RS20 +8.49）,Q4,-0.024665543702040053,0.0,38.59,51.76,8.487348875314071,91.66,0.0,0.0,3.5,4.0,0.0,0.0,,,
2906,高林,True,excluded,excluded,0,0,False,False,5.0,35.06,241.0,309.0,-68.0,64.27640156453715,59.843546284224246,,價格未確認（Q2、RS20 -1.88）；近期flow正在減速,Q2,0.09767441860465116,0.0,73.14,51.76,-1.882205643936985,48.63,3.5,12.5,4.0,2.75,5.0,7.31,,,
2908,特力,True,excluded,excluded,0,0,False,False,0.0,5.0,617.0,726.0,-109.0,19.621903520208605,5.215123859191656,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P4、投信P52）,Q3,-0.3041396449704142,0.0,3.78,51.76,0.995492197789638,68.12,0.0,0.0,3.0,2.0,0.0,0.0,,,
