analysis_family,universe,factor,group,horizon,metric,sample_count,date_count,mean,median,std,positive_pct,bootstrap_ci_low,bootstrap_ci_high,ic_ir,notes
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q2,10,mfe_10d,10,3,6.960316985195609,4.681077601148909,7.036918832003329,100.0,1.486988847583648,10.15933124670758,0.9891142915476954,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q2,10,mae_10d,10,3,-5.470361154619576,-5.304153157325924,3.7635227264330746,0.0,-6.366455409949793,-2.6022304832713727,-1.4535214883116114,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q3,10,fwd_10d,14,3,-0.8048290443660859,-0.7075729746465698,6.492142191023045,42.857142857142854,-3.292680522505526,0.907869267577416,-0.12396971919052491,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q3,10,excess_vs_taiex_10d,14,3,-1.9958646858843125,-2.650311249506454,7.337376251491601,35.714285714285715,-7.241671983184389,1.7403385083847367,-0.27201340335771623,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q3,10,mfe_10d,14,3,4.960666508999345,1.8128583379241392,5.095673770964412,92.85714285714286,3.1542486599205106,6.699397425035943,0.9735055131012604,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q3,10,mae_10d,14,3,-5.358637357925774,-4.177811610295951,4.940238503431193,0.0,-6.738585773072292,-4.037194254468248,-1.0846920354561802,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q4,10,fwd_10d,7,2,-2.2072820378347537,0.424628450106157,6.423392502354557,57.14285714285714,-6.896047518755522,1.3092920728558222,-0.34363181714734903,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q4,10,excess_vs_taiex_10d,7,2,-2.360872677021675,-0.17801456520074588,7.318497207965714,42.857142857142854,-8.364384664601431,2.1417613136631433,-0.3225898172717777,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q4,10,mfe_10d,7,2,3.16160603493019,2.972399150743099,2.4300510838922933,85.71428571428571,2.3087585892789924,3.8012416191685885,1.3010450915567344,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q4,10,mae_10d,7,2,-9.420160208212085,-7.964601769911505,5.643609074801751,0.0,-14.216227162408222,-5.823109992564984,-1.6691730563465714,
flow_price_spread,B_buy_high,flow_price_quadrant,Q1_minus_Q2,10,daily_Q1_minus_Q2_fwd_10d,3,3,0.8511366433631348,1.0254079835817769,3.93973825860835,66.66666666666666,-3.1728454387015916,4.70084738520922,0.21603888062954346,
flow_price_spread,B_buy_high,flow_price_quadrant,Q1_minus_Q2,10,daily_Q1_minus_Q2_excess_vs_taiex_10d,3,3,0.851136643363135,1.0254079835817769,3.9397382586083505,66.66666666666666,-3.1728454387015925,4.7008473852092205,0.2160388806295435,
flow_price_spread,B_buy_high,flow_price_quadrant,Q1_minus_Q2,10,daily_Q1_minus_Q2_mfe_10d,3,3,0.6169203638675237,3.040328558700052,4.250368999521068,66.66666666666666,-4.290856808178574,3.101289341081093,0.14514513067854543,
flow_price_spread,B_buy_high,flow_price_quadrant,Q1_minus_Q2,10,daily_Q1_minus_Q2_mae_10d,3,3,1.5057920707961188,2.7034164556056397,2.6376336571495784,66.66666666666666,-1.5181764431703,3.332136199953016,0.5708874948249594,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q1,20,fwd_20d,0,0,,,,,,,,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q1,20,excess_vs_taiex_20d,0,0,,,,,,,,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q1,20,mfe_20d,0,0,,,,,,,,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q1,20,mae_20d,0,0,,,,,,,,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q2,20,fwd_20d,0,0,,,,,,,,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q2,20,excess_vs_taiex_20d,0,0,,,,,,,,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q2,20,mfe_20d,0,0,,,,,,,,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q2,20,mae_20d,0,0,,,,,,,,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q3,20,fwd_20d,0,0,,,,,,,,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q3,20,excess_vs_taiex_20d,0,0,,,,,,,,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q3,20,mfe_20d,0,0,,,,,,,,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q3,20,mae_20d,0,0,,,,,,,,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q4,20,fwd_20d,0,0,,,,,,,,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q4,20,excess_vs_taiex_20d,0,0,,,,,,,,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q4,20,mfe_20d,0,0,,,,,,,,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q4,20,mae_20d,0,0,,,,,,,,
flow_price_spread,B_buy_high,flow_price_quadrant,Q1_minus_Q2,20,daily_Q1_minus_Q2_fwd_20d,0,0,,,,,,,,
flow_price_spread,B_buy_high,flow_price_quadrant,Q1_minus_Q2,20,daily_Q1_minus_Q2_excess_vs_taiex_20d,0,0,,,,,,,,
flow_price_spread,B_buy_high,flow_price_quadrant,Q1_minus_Q2,20,daily_Q1_minus_Q2_mfe_20d,0,0,,,,,,,,
flow_price_spread,B_buy_high,flow_price_quadrant,Q1_minus_Q2,20,daily_Q1_minus_Q2_mae_20d,0,0,,,,,,,,
trust_activity,A_technical_eligible,trust_activity,active,3,fwd_3d,335,10,-0.41323288845461004,0.0,5.189344085280517,47.462686567164184,-1.8543962753757521,1.3909757125818398,-0.07963104424444273,
trust_activity,A_technical_eligible,trust_activity,active,3,excess_vs_taiex_3d,335,10,1.282772041368058,0.9396298428847816,5.7790282397058945,54.62686567164179,-1.3104401326259383,3.007514760586696,0.22197019778421095,
trust_activity,A_technical_eligible,trust_activity,active,3,mfe_3d,335,10,3.276838526810812,2.211302211302213,3.4482725961675786,94.92537313432837,2.569323932207786,4.172010567307378,0.9502840728000161,
trust_activity,A_technical_eligible,trust_activity,active,3,mae_3d,335,10,-3.6086392118613397,-2.3622047244094446,3.831399907913483,0.0,-4.561904006904126,-2.492106849669092,-0.9418591894852723,
trust_activity,A_technical_eligible,trust_activity,inactive,3,fwd_3d,111,10,-3.01322048935309,-1.5000000000000013,7.37403327605935,32.432432432432435,-5.196480413619338,0.35201542671615954,-0.4086258329123436,
trust_activity,A_technical_eligible,trust_activity,inactive,3,excess_vs_taiex_3d,111,10,0.04424331668035084,-0.6713926598275854,6.946009892597718,45.04504504504504,-2.580241534259932,1.813704009383019,0.006369601737466633,
trust_activity,A_technical_eligible,trust_activity,inactive,3,mfe_3d,111,10,3.971182428652351,2.100350058343059,5.013990898794449,87.38738738738738,2.8323584972695004,5.504161714227392,0.7920202706405334,
trust_activity,A_technical_eligible,trust_activity,inactive,3,mae_3d,111,10,-6.060645654589148,-3.809523809523807,6.001699419086997,0.0,-7.966025160414376,-3.6458056411195923,-1.009821590750561,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q1,3,fwd_3d,70,10,-0.23338626042022245,-0.3859992067539286,4.336624542926409,45.714285714285715,-1.405024457096803,1.0633500572661772,-0.053817492870325924,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q1,3,excess_vs_taiex_3d,70,10,1.3393898825828563,1.8836784682785934,5.486730817173761,55.714285714285715,-1.5967545595852544,3.4593320730772947,0.24411437834538816,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q1,3,mfe_3d,70,10,3.151787536168198,2.2762429735500467,2.9027924473237263,94.28571428571428,2.609947293516084,3.777640723339801,1.0857777789362917,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q1,3,mae_3d,70,10,-3.4243321705987326,-2.9067428387512084,3.117891643866124,0.0,-4.336149893545515,-2.4345645134571496,-1.098284533824475,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q2,3,fwd_3d,68,10,-0.833896912186501,0.0,6.992022041098916,47.05882352941176,-3.3481338853326394,2.0585026718374735,-0.11926405656116036,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q2,3,excess_vs_taiex_3d,68,10,0.8436121292007412,0.8242372345743321,6.356102684288859,54.41176470588235,-1.2356694423420507,2.3620616639732543,0.13272474834083448,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q2,3,mfe_3d,68,10,3.5703613767737465,2.1973541624196624,4.255339698867932,95.58823529411765,2.429640043763474,4.902477557934331,0.8390308716654482,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q2,3,mae_3d,68,10,-4.452098773491093,-2.24425558703179,5.222198387689103,0.0,-6.117861051880179,-2.6405387796697535,-0.8525334433840247,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q3,3,fwd_3d,65,10,-0.4424355360962584,-0.1179245283018826,5.324898053942628,46.15384615384615,-2.836663312515496,1.733753002514308,-0.08308807635644273,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q3,3,excess_vs_taiex_3d,65,10,1.302945640157455,1.4859080981413753,5.8099935843860235,56.92307692307692,-1.5167366785184864,3.6089379706506404,0.2242593939619892,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q3,3,mfe_3d,65,10,3.4809289465839504,2.694136291600624,3.5884370219145474,93.84615384615384,2.3727672525127925,4.961286629147724,0.970040417409015,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q3,3,mae_3d,65,10,-3.533685546193669,-2.0123839009287936,3.8100019392960798,0.0,-5.151344618696674,-2.0331963062130187,-0.9274760492238853,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q4,3,fwd_3d,68,10,-0.7723878617069284,-0.3528213359674015,4.741091698149827,47.05882352941176,-2.6011619984875254,1.0820332705904503,-0.1629135040793129,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q4,3,excess_vs_taiex_3d,68,10,0.9051211796803135,-0.5433165339059798,5.245293574564734,48.529411764705884,-1.5394892058803888,2.9069189734265195,0.1725587265638268,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q4,3,mfe_3d,68,10,3.0586148154356336,1.9213231036479428,3.3752861598226445,94.11764705882352,2.248991655760464,4.246472973208215,0.9061794083842508,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q4,3,mae_3d,68,10,-3.9424613285657313,-2.692639215889331,3.627303743285427,0.0,-5.1407805990255495,-2.546724294632318,-1.0868848068937427,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q5,3,fwd_3d,64,10,0.2482764854395494,0.16990015883822096,4.081284394167578,51.5625,-0.7864590137535458,1.536361330877627,0.06083292940681927,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q5,3,excess_vs_taiex_3d,64,10,2.0682189134898943,1.5581586043074913,6.047890556576232,57.8125,-1.6190474686579717,4.705959713039569,0.3419736012320852,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q5,3,mfe_3d,64,10,3.12632838049459,2.5365709559257987,3.0212112544602667,96.875,2.2035068537055578,4.388744278100635,1.0347930406651098,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q5,3,mae_3d,64,10,-2.6354880717060167,-1.8627011567849183,2.746334283523396,0.0,-3.543853172102996,-1.7539376528949717,-0.9596384852046599,
actor_spread,A_technical_eligible,trust_signed_flow_strength,Q5_minus_Q1,3,daily_Q5_minus_Q1_excess_vs_taiex_3d,10,10,0.13466763866907047,0.27765154772881195,3.503070590285938,50.0,-2.056101920835335,2.140852108571839,0.0384427419311805,
trust_activity,A_technical_eligible,trust_activity,active,5,fwd_5d,241,8,-0.09773201297764232,0.3370786516853963,7.25760329637441,51.45228215767634,-2.3441422745129725,2.3619405563367515,-0.013466155283861421,
trust_activity,A_technical_eligible,trust_activity,active,5,excess_vs_taiex_5d,241,8,-0.05266978532967431,-0.7010614677833371,7.5192050967868544,44.81327800829876,-3.112552600949567,2.2930931722130836,-0.007004701248564351,
trust_activity,A_technical_eligible,trust_activity,active,5,mfe_5d,241,8,4.494439811099827,3.0701754385964897,4.478780519012387,96.6804979253112,3.7084784452325876,5.70263979874748,1.003496329418458,
trust_activity,A_technical_eligible,trust_activity,active,5,mae_5d,241,8,-5.075795924454351,-3.100775193798455,5.541567167805031,0.0,-6.601904234872744,-3.0582596767615136,-0.9159495447322769,
trust_activity,A_technical_eligible,trust_activity,inactive,5,fwd_5d,88,8,-4.027551942669055,-1.8455223880597005,10.382308333886016,34.090909090909086,-6.345266980715694,0.2632335943477566,-0.38792451670153527,
trust_activity,A_technical_eligible,trust_activity,inactive,5,excess_vs_taiex_5d,88,8,-2.105123980258671,-3.3270295800154677,10.53462746317583,37.5,-5.937021376569602,0.7604969406440872,-0.19982899135419904,
trust_activity,A_technical_eligible,trust_activity,inactive,5,mfe_5d,88,8,4.768209090287431,2.6208897485493265,6.597245182733129,89.77272727272727,3.4905855340606675,6.514617335705202,0.722757599303296,
trust_activity,A_technical_eligible,trust_activity,inactive,5,mae_5d,88,8,-9.064418726262948,-5.487080453539322,8.21081362286559,0.0,-10.576952628345262,-5.79982072790359,-1.1039610862704552,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q1,5,fwd_5d,50,8,0.9479315455314414,0.48955405060056023,4.684355946861626,54.0,-0.35492565546945143,2.69769135958004,0.2023611263286955,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q1,5,excess_vs_taiex_5d,50,8,0.946054603960204,0.05713389058360985,6.932983328759374,50.0,-3.4554999468511243,4.794362492710098,0.1364570718114645,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q1,5,mfe_5d,50,8,4.247312026108458,3.1197871728501525,3.582342386705697,100.0,3.2174391160800537,5.626602971469923,1.1856242557580499,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q1,5,mae_5d,50,8,-4.323138593395345,-3.3446105538111004,3.7487139961057614,0.0,-5.221293249052275,-3.0403936756199195,-1.1532324412815453,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q2,5,fwd_5d,49,8,-1.2247043036704488,-0.3278688524590234,6.5463860891432795,44.89795918367347,-3.213046968492104,1.4845159214267853,-0.18708097673944632,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q2,5,excess_vs_taiex_5d,49,8,-1.1396555930404173,-2.4381618159948104,7.119313772765509,38.775510204081634,-4.408393292784982,1.6854303970839477,-0.16007941627746464,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q2,5,mfe_5d,49,8,3.704676815569938,2.088167053364276,3.8023605947965025,95.91836734693877,2.696815178144503,5.519489186306728,0.9743097013575609,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q2,5,mae_5d,49,8,-6.036479229487767,-2.941176470588236,6.573118199344844,0.0,-7.937433594111568,-3.4770602794488306,-0.918358539496435,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q3,5,fwd_5d,47,8,-1.026431137685399,0.3567181926278362,8.567821596531356,51.06382978723404,-5.2041194089489755,2.9838540502831705,-0.1198007131825603,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q3,5,excess_vs_taiex_5d,47,8,-1.043900963211509,-0.8683535253193209,7.694085397233489,40.42553191489361,-4.362999451942184,0.8200409288413061,-0.13567577032441797,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q3,5,mfe_5d,47,8,4.598519406047442,3.171641791044766,4.263742031461935,97.87234042553192,3.4121966459512842,6.597199937779561,1.0785172677228598,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q3,5,mae_5d,47,8,-5.228675696437467,-3.1680440771349794,6.676882765853799,0.0,-8.536385618000022,-2.3491784392160664,-0.7831013183543377,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q4,5,fwd_5d,49,8,-0.6079444567186448,0.3370786516853963,8.264772064922129,51.02040816326531,-4.9207131407313875,3.5749118691621775,-0.0735585267135099,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q4,5,excess_vs_taiex_5d,49,8,-0.522895746088613,-0.8788546673839992,6.508394076346723,44.89795918367347,-2.590275058848235,0.6846918560746025,-0.08034174635936053,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q4,5,mfe_5d,49,8,4.8581641277122225,3.3007334963325308,4.995936986596801,91.83673469387756,3.2865751900612303,7.0133866319469345,0.9724230190944765,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q4,5,mae_5d,49,8,-5.746612980744328,-3.2549728752260365,5.75494455735915,0.0,-8.438331956023346,-2.9157612787661633,-0.9985522750859228,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q5,5,fwd_5d,46,8,1.4585230505672926,1.1936874899081462,7.560343839556539,56.52173913043478,-0.5848679076650855,3.838631236109588,0.19291755527521667,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q5,5,excess_vs_taiex_5d,46,8,1.533308965778298,0.24891741069850148,9.121693571049741,50.0,-3.0874051464736048,5.332583156455213,0.16809476812997587,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q5,5,mfe_5d,46,8,5.110538584012607,3.4335396404362006,5.57592283271586,97.82608695652173,3.552338966501068,6.772263518621306,0.9165368204214228,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q5,5,mae_5d,46,8,-3.999795914995606,-2.732091591435787,4.261665371017037,0.0,-4.905558681383529,-2.6175436975255972,-0.93855231858363,
actor_spread,A_technical_eligible,trust_signed_flow_strength,Q5_minus_Q1,5,daily_Q5_minus_Q1_excess_vs_taiex_5d,8,8,0.18962333299486026,0.6642161475203407,4.255323459572981,62.5,-2.95746455013821,2.7692885284056876,0.04456143811307092,
trust_activity,A_technical_eligible,trust_activity,active,10,fwd_10d,143,3,1.3211964313976012,0.8771929824561431,8.180926903450711,55.94405594405595,0.009394117464508887,3.2021723269178444,0.16149715637238138,
trust_activity,A_technical_eligible,trust_activity,active,10,excess_vs_taiex_10d,143,3,-0.32893988057738166,-0.7718088340589846,8.087777005957618,44.05594405594406,-1.1593197940689335,0.8418633582718298,-0.04067123516574184,
trust_activity,A_technical_eligible,trust_activity,active,10,mfe_10d,143,3,6.491181443301961,4.705882352941182,6.889795014317944,97.2027972027972,5.34383103206097,7.6639035252982275,0.9421443496958024,
trust_activity,A_technical_eligible,trust_activity,active,10,mae_10d,143,3,-7.469961722794718,-5.405405405405405,6.294446678077233,0.0,-9.109781005057942,-5.693586947910464,-1.1867543097650912,
trust_activity,A_technical_eligible,trust_activity,inactive,10,fwd_10d,63,3,-1.3449116947878923,-1.8817204301075252,10.50598112595896,38.095238095238095,-3.462316072072957,1.0951388635351293,-0.12801390737936738,
trust_activity,A_technical_eligible,trust_activity,inactive,10,excess_vs_taiex_10d,63,3,-2.49657187099131,-1.9514289332855261,10.528733120240098,36.507936507936506,-4.930653217918868,-0.558745280761132,-0.23711987401333032,
trust_activity,A_technical_eligible,trust_activity,inactive,10,mfe_10d,63,3,6.517569797008257,3.891050583657596,9.12837992439823,88.88888888888889,3.8284055140931494,9.408258386613959,0.7139897606132902,
trust_activity,A_technical_eligible,trust_activity,inactive,10,mae_10d,63,3,-11.047996785166017,-8.560311284046696,8.957986610921417,0.0,-12.373187400902625,-9.512068142790573,-1.2333124914136953,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q1,10,fwd_10d,29,3,2.434196122247552,1.4644351464435212,6.029979922091335,65.51724137931035,-0.050538365096416925,4.019109981847484,0.40368229309183457,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q1,10,excess_vs_taiex_10d,29,3,0.8183026454833601,0.06383854363314345,6.522045036226448,55.172413793103445,-1.5188755109423273,4.851579222654806,0.12546718719943353,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q1,10,mfe_10d,29,3,6.596417692588723,5.3811659192825045,5.562795023496257,100.0,4.3335303086614685,8.298099096991724,1.1858099507040305,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q1,10,mae_10d,29,3,-5.732401767954036,-4.639175257731953,4.2346712073895265,0.0,-7.200742385348306,-4.735349004194417,-1.3536828450697567,
trust_active_quantile,A_technical_eligible,trust_signed_flow_strength,Q2,10,fwd_10d,29,3,-0.3399900389905507,0.47505938242278223,5.839640438494396,51.724137931034484,-1.0267698751060303,0.7520279784176092,-0.05822105702764956,
